4.8,0
5.4,0
6,1
6.6,1
7.2,0
7.8,1
8.4,1
9,1
10.2,0
10.8,0
11.4,1
12,1
12.6,0
13.2,0
13.8,0
14.4,0
15,1
15.6,1
16.2,0
16.8,0
17.4,1
18,0
18.6,0
19.2,0
19.8,0
20.4,0
21,1
21.6,1
22.2,0
22.8,1
23.4,1
24,0
24.6,0
25.2,0
25.8,0
26.4,0
27,1
27.6,0
28.2,1
28.8,1
29.4,0
30,1
30.6,0
31.2,0
31.8,0
32.4,1
33,0
33.6,0
34.2,0
34.8,1
35.4,1
36,0
36.6,0
37.2,1
37.8,1
38.4,0
39,1
39.6,0
40.2,1
40.8,0
41.4,1
42,1
42.6,0
43.2,1
43.8,1
44.4,0
45,1
45.6,0
46.2,1
46.8,0
47.4,1
48,1
48.6,1
49.2,0
49.8,0
50.4,1
51,1
51.6,0
52.2,0
52.8,1
53.4,1
54,1
54.6,1
55.2,1
55.8,1
56.4,1
57,0
57.6,1
58.2,1
58.8,1
59.4,1
60,0
60.6,1
61.2,0
61.8,1
62.4,1
63,1
63.6,1
64.2,1
64.8,0
65.4,1
66,1
66.6,0
67.2,1
67.8,1
68.4,1
69,1
69.6,1
70.2,0
70.8,0
71.4,0
72,0
72.6,0
73.2,0
73.8,1
74.4,0
75,0
75.6,1
76.2,1
76.8,1
77.4,0
78,0
78.6,0
79.2,0
79.8,0
80.4,0
81,0
81.6,1
82.2,0
82.8,0
83.4,1
84,1
84.6,1
85.2,1
85.8,1
86.4,1
87,1
87.6,0
88.2,1
88.8,1
89.4,0
90,0
90.6,0
91.2,0
91.8,0
92.4,1
93,0
93.6,0
94.2,1
94.8,0
95.4,0
96,0
96.6,1
97.2,1
97.8,1
98.4,1
99,1
99.6,0
100.2,1
100.8,1
101.4,0
102,0
102.6,0
103.2,0
103.8,1
104.4,0
105,1
105.6,1
106.2,1
106.8,0
107.4,0
108,0
108.6,0
109.2,0
109.8,0
110.4,1
111,1
111.6,0
112.2,1
112.8,1
113.4,0
114,0
114.6,1
115.2,1
115.8,1
116.4,1
117,1
117.6,0
118.2,0
118.8,0
119.4,0
120,0
120.6,1
121.2,1
121.8,1
122.4,1
123,1
123.6,0
124.2,1
124.8,1
125.4,0
126,1
126.6,1
127.2,1
127.8,1
128.4,1
129,0
129.6,1
130.2,1
130.8,1
131.4,0
132,0
132.6,0
133.2,1
133.8,1
134.4,0
135,1
135.6,0
136.2,0
136.8,0
137.4,0
138,1
138.6,1
139.2,0
139.8,0
140.4,1
141,0
141.6,1
142.2,1
142.8,0
143.4,1
144,0
144.6,0
145.2,1
145.8,0
146.4,0
147,0
147.6,1
148.2,0
148.8,0
149.4,0
150,1
150.6,0
151.2,0
151.8,0
152.4,0
153,0
153.6,1
154.2,0
154.8,0
155.4,0
156,0
156.6,0
157.2,0
157.8,0
158.4,0
159,1
159.6,0
160.2,1
160.8,1
161.4,0
162,1
162.6,0
163.2,0
163.8,0
164.4,0
165,1
165.6,0
166.2,0
166.8,1
167.4,1
168,0
168.6,1
169.2,0
169.8,1
170.4,1
171,0
171.6,1
172.2,0
172.8,1
173.4,0
174,1
174.6,1
175.2,0
175.8,1
176.4,0
177,0
177.6,1
178.2,1
178.8,1
179.4,0
180,1
180.6,1
181.2,1
181.8,0
182.4,0
183,0
183.6,0
184.2,1
184.8,0
185.4,1
186,0
186.6,1
187.2,1
187.8,0
188.4,1
189,0
189.6,1
190.2,0
190.8,0
191.4,0
192,0
192.6,0
193.2,1
193.8,1
194.4,0
195,1
195.6,0
196.2,0
196.8,1
197.4,1
198,0
198.6,0
199.2,0
199.8,1
200.4,0
201,0
201.6,0
202.2,1
202.8,1
203.4,0
204,1
204.6,1
205.2,1
205.8,1
206.4,0
207,1
207.6,0
208.2,1
212.4,1
213,0
214.8,0
215.4,0
216,1
217.2,0
219,1
219.6,0
220.2,0
220.8,0
221.4,0
222,1
222.6,1
223.2,1
223.8,0
224.4,0
225,1
225.6,1
226.2,1
226.8,0
227.4,0
228,1
228.6,1
229.2,1
229.8,0
230.4,1
231,1
231.6,1
232.2,1
232.8,1
233.4,1
234,0
234.6,1
235.2,0
235.8,0
236.4,0
237,0
237.6,1
238.2,1
238.8,0
239.4,0
240,0
240.6,1
241.2,1
241.8,1
242.4,0
243,0
243.6,1
244.2,1
244.8,0
245.4,1
246,0
246.6,1
247.2,0
247.8,0
248.4,0
249,0
249.6,1
250.2,0
250.8,0
251.4,1
252,0
252.6,1
253.2,0
253.8,1
254.4,0
255,0
255.6,1
256.2,0
256.8,1
257.4,1
258,0
258.6,1
259.2,0
259.8,0
260.4,1
261,0
261.6,1
262.2,0
262.8,1
263.4,1
264,1
264.6,1
265.2,1
265.8,0
266.4,0
267,0
267.6,1
268.2,0
268.8,0
269.4,0
270,0
270.6,0
271.2,0
271.8,0
272.4,0
273,1
273.6,1
274.2,0
274.8,0
275.4,1
276,0
276.6,0
277.2,1
277.8,0
278.4,0
279,1
279.6,1
280.2,0
280.8,1
281.4,1
282,1
282.6,1
283.2,0
283.8,1
284.4,0
285,0
285.6,1
286.2,0
286.8,0
287.4,1
288,0
288.6,1
289.2,0
289.8,0
290.4,0
291,1
291.6,1
292.2,0
292.8,0
293.4,1
294,0
294.6,0
295.2,1
295.8,0
296.4,0
297,0
297.6,1
298.2,1
298.8,1
299.4,1
300,0
300.6,1
301.2,0
301.8,0
302.4,0
303,1
303.6,0
304.2,0
304.8,1
305.4,1
306,0
306.6,0
307.2,1
307.8,1
308.4,1
309,1
309.6,1
310.2,1
310.8,1
311.4,1
312,0
312.6,0
313.2,0
313.8,1
314.4,1
315,0
315.6,1
316.2,1
316.8,1
317.4,0
318,0
318.6,1
319.2,0
319.8,0
320.4,1
321,0
321.6,1
322.2,0
322.8,1
323.4,0
324,0
324.6,1
325.2,1
325.8,0
326.4,0
327,0
327.6,0
328.2,1
328.8,1
329.4,0
330,0
330.6,0
331.2,0
331.8,1
332.4,0
333,1
333.6,0
334.2,1
334.8,1
335.4,0
336,1
336.6,1
337.2,1
337.8,0
338.4,1
339,1
339.6,1
340.2,1
340.8,0
341.4,1
342,1
342.6,1
343.2,0
343.8,0
344.4,1
345,1
345.6,1
346.2,1
346.8,0
347.4,1
348,1
348.6,0
349.2,0
349.8,1
350.4,1
351,1
351.6,1
352.2,0
352.8,0
353.4,1
354,0
354.6,1
355.2,1
355.8,1
356.4,1
357,0
357.6,1
358.2,0
358.8,0
359.4,0
360,0
360.6,0
361.2,0
361.8,1
362.4,0
363,0
363.6,1
364.2,0
